date,parts,savings,total_value,invested_value
20110524,461.6408793350396,0,4920.122327864919,4920.122327864919
20110525,461.6408793350396,0,4948.790226471625,4948.790226471625
20110526,461.6408793350396,0,4964.4398522810825,4964.4398522810825
20110527,461.6408793350396,0,4951.606235835568,4951.606235835568
20110531,461.6408793350396,0,4970.9028245917725,4970.9028245917725
20110601,556.1168682624536,0,5886.330215497593,5886.330215497593
20110602,556.1168682624536,0,5835.334298677926,5835.334298677926
20110603,556.1168682624536,0,5762.093707127761,5762.093707127761
20110607,556.1168682624536,0,5681.4011495428795,5681.4011495428795
20110608,556.1168682624536,0,5667.2757810890125,5667.2757810890125
20110609,556.1168682624536,0,5733.0644066044615,5733.0644066044615
20110610,556.1168682624536,0,5706.593243675168,5706.593243675168
20110613,556.1168682624536,0,5700.587181497934,5700.587181497934
20110614,556.1168682624536,0,5736.9016129954725,5736.9016129954725
20110615,556.1168682624536,0,5717.270687545807,5717.270687545807
20110616,556.1168682624536,0,5731.062385878716,5731.062385878716
20110617,556.1168682624536,0,5696.082634865007,5696.082634865007
20110620,556.1168682624536,0,5698.807607519494,5698.807607519494
20110621,556.1168682624536,0,5764.095727853506,5764.095727853506
20110622,556.1168682624536,0,5730.11698720267,5730.11698720267
20110623,556.1168682624536,0,5764.818679782246,5764.818679782246
20110624,556.1168682624536,0,5730.839939131411,5730.839939131411
20110627,556.1168682624536,0,5712.04318898414,5712.04318898414
20110628,556.1168682624536,0,5745.688259514018,5745.688259514018
20110629,556.1168682624536,0,5810.364651292942,5810.364651292942
20110630,556.1168682624536,0,5844.788285438388,5844.788285438388
20110701,650.2540072465256,0,6907.518268178392,6907.518268178392
20110705,650.2540072465256,0,6927.6111170023105,6927.6111170023105
20110706,650.2540072465256,0,6984.3132664342065,6984.3132664342065
20110707,650.2540072465256,0,7009.152969511024,7009.152969511024
20110708,650.2540072465256,0,7014.159925366822,7014.159925366822
20110711,650.2540072465256,0,6997.903575185658,6997.903575185658
20110712,650.2540072465256,0,6959.473563357389,6959.473563357389
20110713,650.2540072465256,0,6941.981730562458,6941.981730562458
20110714,650.2540072465256,0,6895.098416639983,6895.098416639983
20110715,650.2540072465256,0,6922.799237348686,6922.799237348686
20110718,650.2540072465256,0,6885.799784336357,6885.799784336357
20110719,650.2540072465256,0,6908.103496784914,6908.103496784914
20110720,650.2540072465256,0,6945.49310220159,6945.49310220159
20110721,650.2540072465256,0,6959.0834109530415,6959.0834109530415
20110722,650.2540072465256,0,6991.661136716092,6991.661136716092
20110725,650.2540072465256,0,6965.195798621158,6965.195798621158
20110726,650.2540072465256,0,6901.015728105926,6901.015728105926
20110727,650.2540072465256,0,6829.292711106635,6829.292711106635
20110728,650.2540072465256,0,6836.575555987796,6836.575555987796
20110729,650.2540072465256,0,6769.144215436331,6769.144215436331
20110802,748.0458670521153,0,7649.36742730152,7649.36742730152
20110803,748.0458670521153,0,7572.767530515384,7572.767530515384
20110804,748.0458670521153,0,7316.561821050035,7316.561821050035
20110805,748.0458670521153,0,7211.685790489329,7211.685790489329
20110808,748.0458670521153,0,6844.6944881135605,6844.6944881135605
20110809,748.0458670521153,0,7021.906554018207,7021.906554018207
20110810,748.0458670521153,0,6833.698213867895,6833.698213867895
20110811,748.0458670521153,0,7010.311843078898,7010.311843078898
20110812,748.0458670521153,0,7122.8927460702425,7122.8927460702425
20110815,748.0458670521153,0,7152.964189925738,7152.964189925738
20110816,748.0458670521153,0,7128.652699246543,7128.652699246543
20110817,748.0458670521153,0,7125.810124951746,7125.810124951746
20110818,748.0458670521153,0,6879.553425518189,6879.553425518189
20110819,748.0458670521153,0,6734.582136483489,6734.582136483489
20110822,748.0458670521153,0,6749.692662997942,6749.692662997942
20110823,748.0458670521153,0,6902.81765198351,6902.81765198351
20110824,748.0458670521153,0,6959.070701185829,6959.070701185829
20110825,748.0458670521153,0,6903.640502437267,6903.640502437267
20110826,748.0458670521153,0,6950.468173714729,6950.468173714729
20110829,748.0458670521153,0,7031.85556405,7031.85556405
20110830,748.0458670521153,0,7112.644517691629,7112.644517691629
20110831,748.0458670521153,0,7220.213513373723,7220.213513373723
20110901,851.2727390714394,0,8246.619532480663,8246.619532480663
20110902,851.2727390714394,0,8079.174184705311,8079.174184705311
20110906,851.2727390714394,0,7948.588946531752,7948.588946531752
20110907,851.2727390714394,0,8169.153713225161,8169.153713225161
20110908,851.2727390714394,0,8161.15174947789,8161.15174947789
20110909,851.2727390714394,0,8085.643857522254,8085.643857522254
20110912,851.2727390714394,0,8060.616438993553,8060.616438993553
20110913,851.2727390714394,0,8106.670294177317,8106.670294177317
20110914,851.2727390714394,0,8185.327895267518,8185.327895267518
20110915,851.2727390714394,0,8253.344587119327,8253.344587119327
20110916,851.2727390714394,0,8339.06775194382,8339.06775194382
20110919,851.2727390714394,0,8304.931715107057,8304.931715107057
20110920,851.2727390714394,0,8284.160660273714,8284.160660273714
20110921,851.2727390714394,0,8119.439385263389,8119.439385263389
20110922,851.2727390714394,0,7908.579127795394,7908.579127795394
20110923,851.2727390714394,0,7918.113382472995,7918.113382472995
20110926,851.2727390714394,0,8050.9970570420455,8050.9970570420455
20110927,851.2727390714394,0,8174.9423678508465,8174.9423678508465
20110928,851.2727390714394,0,8076.5352392141895,8076.5352392141895
20110929,851.2727390714394,0,8100.370875908188,8100.370875908188
20110930,851.2727390714394,0,8052.6144752462815,8052.6144752462815
20111003,958.7268293113844,0,8922.199491620537,8922.199491620537
20111004,958.7268293113844,0,8917.597602839844,8917.597602839844
20111005,958.7268293113844,0,9077.704983334845,9077.704983334845
20111006,958.7268293113844,0,9241.743143830021,9241.743143830021
20111007,958.7268293113844,0,9201.18899895015,9201.18899895015
20111010,958.7268293113844,0,9336.177736517193,9336.177736517193
20111011,958.7268293113844,0,9370.212538957747,9370.212538957747
20111012,958.7268293113844,0,9394.276582373463,9394.276582373463
20111013,958.7268293113844,0,9404.439086764163,9404.439086764163
20111014,958.7268293113844,0,9432.817400911781,9432.817400911781
20111017,958.7268293113844,0,9386.319149690178,9386.319149690178
20111018,958.7268293113844,0,9487.560702865461,9487.560702865461
20111019,958.7268293113844,0,9386.798513104835,9386.798513104835
20111020,958.7268293113844,0,9393.12611017829,9393.12611017829
20111021,958.7268293113844,0,9475.960108230793,9475.960108230793
20111024,958.7268293113844,0,9624.179276042334,9624.179276042334
20111025,958.7268293113844,0,9482.383577987179,9482.383577987179
20111026,958.7268293113844,0,9577.393406771936,9577.393406771936
20111027,958.7268293113844,0,9752.744543852988,9752.744543852988
20111028,958.7268293113844,0,9755.908342389717,9755.908342389717
20111101,958.7268293113844,1000,10470.974728718375,9470.974728718375
20111102,958.7268293113844,1000,10504.33842237841,9504.33842237841
20111103,958.7268293113844,1000,10684.770811654811,9684.770811654811
20111104,958.7268293113844,1000,10643.929048726148,9643.929048726148
20111107,958.7268293113844,1000,10667.609601410139,9667.609601410139
20111108,958.7268293113844,1000,10716.408797022088,9716.408797022088
20111109,958.7268293113844,1000,10589.856855552986,9589.856855552986
20111110,958.7268293113844,1000,10578.064515552454,9578.064515552454
20111111,958.7268293113844,1000,10688.89333702085,9688.89333702085
20111114,958.7268293113844,1000,10673.937198483594,9673.937198483594
20111115,958.7268293113844,1000,10725.708447266408,9725.708447266408
20111116,958.7268293113844,1000,10624.275148725264,9624.275148725264
20111117,958.7268293113844,1000,10502.900332134443,9502.900332134443
20111118,958.7268293113844,1000,10455.922717498184,9455.922717498184
20111121,1062.0635727572514,0,10277.695399929198,10277.695399929198
20111122,1062.0635727572514,0,10221.193617858513,10221.193617858513
20111123,1062.0635727572514,0,10108.72108550352,10108.72108550352
20111125,1062.0635727572514,0,10124.970658166705,10124.970658166705
20111128,1062.0635727572514,0,10379.22867748479,10379.22867748479
20111129,1062.0635727572514,0,10461.113778944375,10461.113778944375
20111130,1062.0635727572514,0,10769.855659544908,10769.855659544908
20111201,1062.0635727572514,1000,11762.633627250158,10762.633627250158
20111202,1062.0635727572514,1000,11823.596076326427,10823.596076326427
20111205,1062.0635727572514,1000,11899.108796349467,10899.108796349467
20111206,1062.0635727572514,1000,11917.057670729064,10917.057670729064
20111207,1062.0635727572514,1000,11945.202355407131,10945.202355407131
20111208,1062.0635727572514,1000,11801.61136037035,10801.61136037035
20111209,1062.0635727572514,1000,11874.8937468906,10874.8937468906
20111212,1062.0635727572514,1000,11827.525711545628,10827.525711545628
20111213,1062.0635727572514,1000,11846.005617711602,10846.005617711602
20111214,1062.0635727572514,1000,11768.156357828497,10768.156357828497
20111215,1062.0635727572514,1000,11765.182579824777,10765.182579824777
20111216,1062.0635727572514,1000,11759.022611102784,10759.022611102784
20111219,1062.0635727572514,1000,11678.199573215958,10678.199573215958
20111220,1062.0635727572514,1000,11869.689635384091,10869.689635384091
20111221,1062.0635727572514,1000,11924.067290309262,10924.067290309262
20111222,1062.0635727572514,1000,11997.66829590134,10997.66829590134
20111223,1062.0635727572514,1000,12102.175351460653,11102.175351460653
20111229,1062.0635727572514,1000,12167.173642113396,11167.173642113396
20111230,1062.0635727572514,1000,12156.6592127431,11156.6592127431
20120103,1062.0635727572514,2000,13316.818399514892,11316.818399514892
20120104,1062.0635727572514,2000,13420.475804216001,11420.475804216001
20120105,1062.0635727572514,2000,13461.152839052602,11461.152839052602
20120106,1062.0635727572514,2000,13482.925142294127,11482.925142294127
20120109,1062.0635727572514,2000,13469.118315848282,11469.118315848282
20120110,1062.0635727572514,2000,13577.342593912246,11577.342593912246
20120111,1062.0635727572514,2000,13630.127153478283,11630.127153478283
20120112,1062.0635727572514,2000,13558.968894103546,11558.968894103546
20120113,1062.0635727572514,2000,13617.382390605195,11617.382390605195
20120117,1062.0635727572514,2000,13654.02358386532,11654.02358386532
20120118,1062.0635727572514,2000,13684.07998297435,11684.07998297435
20120119,1062.0635727572514,2000,13717.85360458803,11717.85360458803
20120120,1062.0635727572514,2000,13718.278430017133,11718.278430017133
20120123,1062.0635727572514,2000,13668.998680241197,11668.998680241197
20120124,1062.0635727572514,2000,13677.070363394152,11677.070363394152
20120125,1062.0635727572514,2000,13743.767955763307,11743.767955763307
20120126,1062.0635727572514,2000,13647.013964285123,11647.013964285123
20120127,1062.0635727572514,2000,13626.834756402735,11626.834756402735
20120130,1062.0635727572514,2000,13576.386736696766,11576.386736696766
20120131,1062.0635727572514,2000,13615.683088888783,11615.683088888783
20120201,1062.0635727572514,3000,14675.795887106842,11675.795887106842
20120202,1062.0635727572514,3000,14720.933588949027,11720.933588949027
20120203,1062.0635727572514,3000,14895.112014881215,11895.112014881215
20120206,1062.0635727572514,3000,14932.071827213169,11932.071827213169
20120207,1062.0635727572514,3000,14829.051660655716,11829.051660655716
20120208,1062.0635727572514,3000,14847.000535035313,11847.000535035313
20120209,1062.0635727572514,3000,14830.113724228473,11830.113724228473
20120210,1062.0635727572514,3000,14798.676642474857,11798.676642474857
20120213,1062.0635727572514,3000,14863.037694983948,11863.037694983948
20120214,1062.0635727572514,3000,14891.713411448392,11891.713411448392
20120215,1062.0635727572514,3000,14962.446845394026,11962.446845394026
20120216,1062.0635727572514,3000,15038.490597203447,12038.490597203447
20120217,1062.0635727572514,3000,15001.530784871493,12001.530784871493
20120221,1062.0635727572514,3000,14970.730941261532,11970.730941261532
20120222,1062.0635727572514,3000,14940.674542152503,11940.674542152503
20120223,1062.0635727572514,3000,14925.59323941935,11925.59323941935
20120224,1062.0635727572514,3000,14850.399138468136,11850.399138468136
20120227,1062.0635727572514,3000,14892.03203052022,11892.03203052022
20120228,1062.0635727572514,3000,14912.42365111716,11912.42365111716
20120229,1062.0635727572514,3000,14916.778111765463,11916.778111765463
20120301,1062.0635727572514,4000,16010.77073795448,12010.77073795448
20120302,1062.0635727572514,4000,16070.883536172541,12070.883536172541
20120305,1062.0635727572514,4000,15986.343275781064,11986.343275781064
20120306,1062.0635727572514,4000,15845.301233318902,11845.301233318902
20120307,1062.0635727572514,4000,15894.04995130846,11894.04995130846
20120308,1062.0635727572514,4000,15940.355923080675,11940.355923080675
20120309,1062.0635727572514,4000,16094.2489347732,12094.2489347732
20120312,1062.0635727572514,4000,16054.421550794803,12054.421550794803
20120313,1062.0635727572514,4000,16262.479804697949,12262.479804697949
20120314,1062.0635727572514,4000,16315.158157906708,12315.158157906708
20120315,1062.0635727572514,4000,16355.304160956934,12355.304160956934
20120316,1062.0635727572514,4000,16321.955364772357,12321.955364772357
20120320,1062.0635727572514,4000,16237.096485309052,12237.096485309052
20120321,1062.0635727572514,4000,16226.263436866926,12226.263436866926
20120322,1062.0635727572514,4000,16147.352113411063,12147.352113411063
20120323,1062.0635727572514,4000,16121.33155587851,12121.33155587851
20120326,1062.0635727572514,4000,16203.429070052645,12203.429070052645
20120327,1062.0635727572514,4000,16197.481514045206,12197.481514045206
20120328,1062.0635727572514,4000,16150.007272342957,12150.007272342957
20120329,1062.0635727572514,4000,16096.05444284689,12096.05444284689
20120330,1062.0635727572514,4000,16121.225349521235,12121.225349521235
20120402,1062.0635727572514,5000,17250.58469268307,12250.584692683069
20120403,1062.0635727572514,5000,17148.73279605565,12148.732796055649
20120404,1062.0635727572514,5000,17119.738460519373,12119.738460519375
20120405,1062.0635727572514,5000,17157.229304637705,12157.229304637705
20120410,1510.188617569756,0,16850.08051939631,16850.08051939631
20120411,1510.188617569756,0,16898.85961174381,16898.85961174381
20120412,1510.188617569756,0,17064.67832195297,17064.67832195297
20120413,1510.188617569756,0,16973.00987286649,16973.00987286649
20120416,1510.188617569756,0,16982.675080018933,16982.675080018933
20120417,1510.188617569756,0,17150.910092016205,17150.910092016205
20120418,1510.188617569756,0,17131.730696573068,17131.730696573068
20120419,1510.188617569756,0,17023.90322927859,17023.90322927859
20120420,1510.188617569756,0,16995.511683268276,16995.511683268276
20120423,1510.188617569756,0,16876.659839065538,16876.659839065538
20120424,1510.188617569756,0,16877.56595223608,16877.56595223608
20120425,1510.188617569756,0,17088.086245525305,17088.086245525305
20120426,1510.188617569756,0,17136.11024356402,17136.11024356402
20120427,1510.188617569756,0,17170.08948745934,17170.08948745934
20120430,1510.188617569756,0,17143.359148928357,17143.359148928357
20120501,1598.0111458046988,0,18195.913712819784,18195.913712819784
20120502,1598.0111458046988,0,18222.280896725562,18222.280896725562
20120503,1598.0111458046988,0,18124.003211258572,18124.003211258572
20120504,1598.0111458046988,0,17907.312899887453,17907.312899887453
20120508,1598.0111458046988,0,17869.759637961044,17869.759637961044
20120509,1598.0111458046988,0,17825.814331451413,17825.814331451413
20120510,1598.0111458046988,0,17855.21773653422,17855.21773653422
20120511,1598.0111458046988,0,17841.4748406803,17841.4748406803
20120514,1598.0111458046988,0,17729.45425935939,17729.45425935939
20120515,1598.0111458046988,0,17667.291625787588,17667.291625787588
20120516,1598.0111458046988,0,17586.43226180987,17586.43226180987
20120517,1598.0111458046988,0,17441.812253114545,17441.812253114545
20120518,1598.0111458046988,0,17235.82861642032,17235.82861642032
20120521,1598.0111458046988,0,17366.386127032565,17366.386127032565
20120522,1598.0111458046988,0,17503.016079998866,17503.016079998866
20120523,1598.0111458046988,0,17560.864083476998,17560.864083476998
20120524,1598.0111458046988,0,17625.423733767508,17625.423733767508
20120525,1598.0111458046988,0,17682.312930558153,17682.312930558153
20120529,1598.0111458046988,0,17842.114045138624,17842.114045138624
20120530,1598.0111458046988,0,17752.3058187444,17752.3058187444
20120531,1598.0111458046988,0,17739.36192846338,17739.36192846338
20120601,1690.0142371085667,0,18369.10274598043,18369.10274598043
20120605,1690.0142371085667,0,18306.910222054838,18306.910222054838
20120606,1690.0142371085667,0,18661.81321184764,18661.81321184764
20120607,1690.0142371085667,0,18678.375351371298,18678.375351371298
20120608,1690.0142371085667,0,18793.634322342106,18793.634322342106
20120611,1690.0142371085667,0,18652.349132119827,18652.349132119827
20120612,1690.0142371085667,0,18857.68586192852,18857.68586192852
20120613,1690.0142371085667,0,18657.926179102287,18657.926179102287
20120614,1690.0142371085667,0,18716.231670282534,18716.231670282534
20120615,1690.0142371085667,0,18875.262009994447,18875.262009994447
20120618,1690.0142371085667,0,18995.422022252867,18995.422022252867
20120619,1690.0142371085667,0,19086.34478820931,19086.34478820931
20120620,1690.0142371085667,0,19087.696799598994,19087.696799598994
20120621,1690.0142371085667,0,18880.501054129483,18880.501054129483
20120622,1690.0142371085667,0,18967.198784493157,18967.198784493157
20120625,1690.0142371085667,0,18778.086191360708,18778.086191360708
20120626,1690.0142371085667,0,18827.096604236856,18827.096604236856
20120627,1690.0142371085667,0,19030.236315537306,19030.236315537306
20120628,1690.0142371085667,0,19049.33347641663,19049.33347641663
20120629,1690.0142371085667,0,19212.757853145027,19212.757853145027
20120702,1690.0142371085667,1000,20449.021843492807,19449.021843492807
20120703,1690.0142371085667,1000,20588.279016630553,19588.279016630553
20120705,1690.0142371085667,1000,20800.206801963966,19800.206801963966
20120706,1690.0142371085667,1000,20711.9880587869,19711.9880587869
20120709,1690.0142371085667,1000,20639.31744659123,19639.31744659123
20120710,1690.0142371085667,1000,20625.121326999517,19625.121326999517
20120711,1776.0860898912697,0,20634.92340957475,20634.92340957475
20120712,1776.0860898912697,0,20551.80258056784,20551.80258056784
20120713,1776.0860898912697,0,20759.427044476128,20759.427044476128
20120716,1776.0860898912697,0,20764.577694136813,20764.577694136813
20120717,1776.0860898912697,0,20873.80698866513,20873.80698866513
20120718,1776.0860898912697,0,20956.03977462709,20956.03977462709
20120719,1776.0860898912697,0,21110.736873056623,21110.736873056623
20120720,1776.0860898912697,0,20991.739105033907,20991.739105033907
20120723,1776.0860898912697,0,20747.172050455876,20747.172050455876
20120724,1776.0860898912697,0,20644.69188306915,20644.69188306915
20120725,1776.0860898912697,0,20561.92627128022,20561.92627128022
20120726,1776.0860898912697,0,20707.387722042313,20707.387722042313
20120727,1776.0860898912697,0,20963.144118986656,20963.144118986656
20120730,1776.0860898912697,0,21247.14028476027,21247.14028476027
20120731,1776.0860898912697,0,21064.91385193743,21064.91385193743
20120801,1776.0860898912697,1000,22057.099073141904,21057.099073141904
20120802,1776.0860898912697,1000,22071.307761861033,21071.307761861033
20120803,1776.0860898912697,1000,22178.40575308148,21178.40575308148
20120807,1776.0860898912697,1000,22320.84785749076,21320.84785749076
20120808,1776.0860898912697,1000,22437.00388776965,21437.00388776965
20120809,1776.0860898912697,1000,22553.159918048535,21553.159918048535
20120810,1776.0860898912697,1000,22554.04796109348,21554.04796109348
20120813,1776.0860898912697,1000,22453.876705623614,21453.876705623614
20120814,1776.0860898912697,1000,22528.827538617024,21528.827538617024
20120815,1776.0860898912697,1000,22594.187506725026,21594.187506725026
20120816,1776.0860898912697,1000,22636.280747055447,21636.280747055447
20120817,1776.0860898912697,1000,22796.48371236364,21796.48371236364
20120820,1776.0860898912697,1000,22712.83005752976,21712.83005752976
20120821,1776.0860898912697,1000,22533.80057966872,21533.80057966872
20120822,1776.0860898912697,1000,22463.11235329105,21463.11235329105
20120823,1776.0860898912697,1000,22224.22877420067,21224.22877420067
20120824,1776.0860898912697,1000,22346.245888576206,21346.245888576206
20120827,1776.0860898912697,1000,22359.03370842342,21359.03370842342
20120828,1776.0860898912697,1000,22237.371811265868,21237.371811265868
20120829,1776.0860898912697,1000,22289.58874230867,21289.58874230867
20120830,1776.0860898912697,1000,22154.783808085926,21154.783808085926
20120831,1776.0860898912697,1000,22093.86405520265,21093.86405520265
20120904,1776.0860898912697,2000,23092.62079493973,21092.62079493973
20120905,1776.0860898912697,2000,23004.171707663147,21004.171707663147
20120906,1776.0860898912697,2000,23353.527841544757,21353.527841544757
20120907,1776.0860898912697,2000,23313.210687304225,21313.210687304225
20120910,1776.0860898912697,2000,23244.298547016442,21244.298547016442
20120911,1776.0860898912697,2000,23232.753987432152,21232.753987432152
20120912,1776.0860898912697,2000,23246.96267615128,21246.96267615128
20120913,1776.0860898912697,2000,23422.795199050517,21422.795199050517
20120914,1776.0860898912697,2000,23317.828511137945,21317.828511137945
20120917,1776.0860898912697,2000,23251.935717202978,21251.935717202978
20120918,1776.0860898912697,2000,23302.554170764877,21302.554170764877
20120919,1776.0860898912697,2000,23369.51261635378,21369.51261635378
20120920,1776.0860898912697,2000,23431.675629499976,21431.675629499976
20120921,1776.0860898912697,2000,23427.413022884233,21427.413022884233
20120924,1776.0860898912697,2000,23450.50214205282,21450.50214205282
20120925,1776.0860898912697,2000,23301.133301892965,21301.133301892965
20120926,1776.0860898912697,2000,23235.06289934901,21235.06289934901
20120927,1776.0860898912697,2000,23374.663266014464,21374.663266014464
20120928,1776.0860898912697,2000,23228.6689894254,21228.6689894254
20121001,1776.0860898912697,3000,24281.418746295174,21281.418746295174
20121002,1776.0860898912697,3000,24243.588112580488,21243.588112580488
20121003,1776.0860898912697,3000,24290.476785353618,21290.476785353618
20121004,1776.0860898912697,3000,24283.72765821203,21283.72765821203
20121005,1776.0860898912697,3000,24286.21417873788,21286.21417873788
20121008,1776.0860898912697,3000,24302.02134493791,21302.02134493791
20121009,1776.0860898912697,3000,24214.28269209728,21214.28269209728
20121010,1776.0860898912697,3000,24072.373413514968,21072.373413514968
20121011,1776.0860898912697,3000,24065.446677764394,21065.446677764394
20121012,1776.0860898912697,3000,23981.08258849456,20981.08258849456
20121015,1776.0860898912697,3000,24140.219902148816,21140.219902148816
20121016,1776.0860898912697,3000,24265.433971486153,21265.433971486153
20121017,1776.0860898912697,3000,24272.00549001875,21272.00549001875
20121018,1776.0860898912697,3000,24316.58525087502,21316.58525087502
20121019,1776.0860898912697,3000,24139.509467712858,21139.509467712858
20121022,1776.0860898912697,3000,24053.191683744142,21053.191683744142
20121023,2031.1404164628295,0,23890.679806519092,23890.679806519092
20121024,2031.1404164628295,0,23861.431384522028,23861.431384522028
20121025,2031.1404164628295,0,23952.62958922121,23952.62958922121
20121026,2031.1404164628295,0,23957.707440262366,23957.707440262366
20121031,2031.1404164628295,0,23932.724413139873,23932.724413139873
20121101,2031.1404164628295,1000,25186.41385115608,24186.41385115608
20121102,2031.1404164628295,1000,25221.755694402535,24221.755694402535
20121105,2031.1404164628295,1000,25294.67363535355,24294.67363535355
20121106,2031.1404164628295,1000,25409.229954842052,24409.229954842052
20121107,2031.1404164628295,1000,25091.96582179056,24091.96582179056
20121108,2116.070434128273,0,24915.459719599938,24915.459719599938
